theta_1_t,d_theta_1_t,q_1_t,theta_2_t,d_theta_2_t,q_2_t
-0.000988333,0,-3.63884e-05,-0.71528,-2.01193,0.729361
-0.000988333,0,-3.63884e-05,-0.721676,-2.01774,0.735532
-0.000988333,0,-2.44042e-05,-0.727462,-1.98576,0.741668
-0.000988333,0,-3.63884e-05,-0.733713,-2.09915,0.747769
-0.000988333,0,-3.63884e-05,-0.740458,-2.02646,0.753857
-0.000988333,0,-3.63884e-05,-0.746273,-1.97994,0.760004
-0.000988333,0,-3.63884e-05,-0.75232,-2.09043,0.766212
-0.000988333,0,-3.63884e-05,-0.757961,-2.09043,0.772384
-0.000988333,0,-3.63884e-05,-0.764473,-2.09043,0.778628
-0.000988333,0,-2.44042e-05,-0.770782,-2.0817,0.784907
-0.000988333,0,-2.44042e-05,-0.777818,-2.13985,0.791223
-0.000988333,0,-2.44042e-05,-0.783633,-2.17765,0.797503
-0.000988333,0,-3.63884e-05,-0.790872,-2.09043,0.803615
-0.000988333,0,-3.63884e-05,-0.795582,-2.04391,0.807786
-0.000988333,0,-3.63884e-05,-0.8007,-2.02646,0.814041
-0.000988333,0,-2.44042e-05,-0.806863,-2.12241,0.820357
-0.000988333,0,-2.44042e-05,-0.812969,-2.13113,0.826708
-0.000988333,0,-3.63884e-05,-0.819365,-2.04391,0.83306
